10.6207 1.75171
9.51022 1.80409
10.7341 1.70637
10.3533 1.85867
10.9788 1.60848
10.6129 1.75484
10.3578 1.85687
10.629 1.74839
10.4029 1.83882
10.5894 1.76425
10.3941 1.84236
10.786 1.68559
10.5367 1.78533
10.7853 1.6859
10.1223 1.95109
10.1092 1.95634
10.6354 1.74585
9.83448 1.93379
10.0746 1.97015
10.8662 1.65351
9.89704 1.95881
10.9811 1.60754
9.76385 1.90554
10.37 1.85198
10.5063 1.79749
10.3121 1.87516
9.88832 1.95533
11.2079 1.51683
10.8336 1.66656
11.1493 1.54027
10.9362 1.62553
10.8836 1.64656
10.4891 1.80437
10.6207 1.75173
10.9464 1.62145
11.2825 1.48698
11.1892 1.52432
10.1792 1.92833
10.0356 1.98577
9.88562 1.95425
10.564 1.7744
10.5226 1.79098
10.8874 1.64506
10.6757 1.7297
11.0806 1.56776
9.58105 1.83242
11.2839 1.48644
9.84947 1.93979
10.888 1.64481
10.3942 1.84234
10.2057 1.91771
10.7358 1.70566
10.0824 1.96703
11.0194 1.59224
9.90639 1.96256
10.1083 1.95667
10.4248 1.83008
10.6283 1.74867
10.5198 1.79207
10.5521 1.77917
10.6538 1.73846
10.8144 1.67423
10.9028 1.63887
9.92479 1.96991
10.3313 1.86748
10.4935 1.80261
10.1034 1.95865
10.5222 1.7911
10.7886 1.68458
10.346 1.86159
10.4508 1.81967
10.8614 1.65546
9.57794 1.83118
10.8459 1.66166
10.7069 1.71722
10.6378 1.74486
10.4686 1.81254
10.4979 1.80086
10.3037 1.87851
10.8263 1.66947
10.8542 1.65831
10.3948 1.84207
11.376 1.44961
10.379 1.84841
10.6372 1.74512
10.2428 1.90286
10.1092 1.95631
10.3886 1.84458
11.0959 1.56166
10.4124 1.83506
10.1521 1.93915
10.985 1.606
10.7674 1.69306
10.7337 1.70653
10.2453 1.90187
10.2323 1.90709
10.5759 1.76965
10.0143 1.99427
10.5218 1.79126
10.0356 1.98576
9.66109 1.86444
10.446 1.82158
10.5561 1.77756
10.0085 1.99661
10.0841 1.96637
10.9663 1.61347
10.3334 1.86662
10.0434 1.98262
10.4534 1.81863
10.2181 1.91275
10.0083 1.99668
10.1367 1.94532
10.6813 1.72748
9.41979 1.76792
10.1942 1.92233
10.6023 1.75909
10.8825 1.647
10.2299 1.90803
9.75906 1.90362
10.9189 1.63245
10.2538 1.8985
11.37 1.45202
10.2776 1.88896
9.86433 1.94573
10.7217 1.71132
9.83308 1.93323
10.6675 1.73299
10.3511 1.85958
10.4842 1.80633
10.1905 1.92379
9.43411 1.77364
10.1723 1.93107
10.5771 1.76917
10.2457 1.90172
10.4018 1.83928
10.2243 1.9103
10.7823 1.68706
10.5079 1.79685
10.9508 1.61969
10.6323 1.74709
10.4173 1.83309
10.5276 1.78895
10.1358 1.94569
10.7582 1.69672
10.5239 1.79043
11.2561 1.49758
10.5871 1.76515
10.212 1.91518
10.1581 1.93676
9.98461 1.99385
10.5526 1.77895
10.9676 1.61295
11.0368 1.58528
10.6051 1.75796
10.2286 1.90854
10.1095 1.95622
9.6179 1.84716
10.4546 1.81816
10.4178 1.83288
10.1503 1.93989
10.6466 1.74138
10.9269 1.62923
10.2124 1.91504
10.1513 1.9395
10.2753 1.88986
11.0213 1.59149
11.3702 1.45191
10.2783 1.88867
10.9944 1.60225
10.5467 1.78133
9.93419 1.97368
10.7868 1.68528
10.0638 1.97446
10.0872 1.96511
10.32 1.87199
10.1847 1.9261
10.8339 1.66645
10.7834 1.68664
9.81182 1.92473
10.3604 1.85582
9.88252 1.95301
10.8989 1.64044
10.825 1.67001
10.9458 1.62166
10.5871 1.76516
10.4902 1.80394
10.3829 1.84684
9.85545 1.94218
10.2044 1.91823
11.0844 1.56625
10.038 1.98481
10.5594 1.77623
11.0902 1.56394
9.93236 1.97294
10.0024 1.99903
9.83556 1.93422
10.841 1.66361
11.4728 1.41089
10.7048 1.71808
11.0444 1.58226
9.71605 1.88642
10.6841 1.72634
10.7869 1.68523
10.4194 1.83226
10.3286 1.86855
10.3195 1.87219
10.1132 1.95473
11.2865 1.48541
10.8449 1.66202
10.7223 1.71108
10.2232 1.91071
10.4611 1.81554
10.5252 1.78993
10.8912 1.64354
10.5853 1.76587
10.5523 1.77908
10.5844 1.76625
10.6233 1.75069
10.6253 1.74987
9.79077 1.91631
10.6244 1.75026
10.3802 1.84792
10.3674 1.85303
10.1522 1.93911
10.5734 1.77064
10.8819 1.64725
10.5222 1.79113
9.48112 1.79245
10.927 1.62921
10.8464 1.66144
10.3038 1.87849
10.7285 1.70859
10.5634 1.77465
10.851 1.65962
10.7064 1.71742
10.4336 1.82656
11.0571 1.57716
10.0265 1.9894
10.4052 1.83792
10.7955 1.68182
11.5212 1.39151
11.0351 1.58597
10.703 1.71879
10.3915 1.84339
10.9805 1.60779
11.1169 1.55323
9.93986 1.97594
9.94798 1.97919
10.3681 1.85277
10.9641 1.61437
10.046 1.9816
10.8519 1.65923
10.7057 1.71771
10.2885 1.8846
10.4662 1.81353
10.6996 1.72016
10.9405 1.62378
10.5736 1.77056
10.4818 1.8073
10.7502 1.69991
10.2776 1.88898
9.81813 1.92725
10.7917 1.68333
9.95861 1.98344
10.3752 1.84993
10.0981 1.96078
10.4814 1.80742
10.3787 1.84852
10.5424 1.78304
10.446 1.82158
10.2605 1.89579
10.2179 1.91284
10.9857 1.60571
10.1557 1.9377
10.9484 1.62063
11.155 1.538
10.4242 1.83032
11.298 1.48078
9.79978 1.91991
11.3053 1.4779
9.88376 1.9535
10.3042 1.87832
10.3566 1.85735
10.0253 1.98989
9.9556 1.98224
10.5687 1.77252
10.1813 1.92749
10.1038 1.95848
10.4735 1.81059
11.0491 1.58035
10.5526 1.77894
10.2074 1.91703
11.4475 1.42101
9.97348 1.98939
10.645 1.74202
11.1104 1.55585
10.2931 1.88274
10.5717 1.77131
11.1571 1.53717
9.52345 1.80938
10.4276 1.82897
10.5372 1.78511
10.9802 1.60792
10.3055 1.87782
11.4658 1.41368
11.0086 1.59656
9.59246 1.83699
10.443 1.82282
10.311 1.8756
10.496 1.8016
11.1126 1.55496
11.1757 1.52971
10.1993 1.9203
10.2474 1.90105
11.3277 1.46893
10.3617 1.85532
10.3567 1.8573
11.076 1.5696
10.7292 1.70834
10.5753 1.76987
10.4255 1.82979
10.0005 1.99981
10.8293 1.66828
10.3731 1.85077
10.8952 1.64194
9.95694 1.98277
9.98554 1.99421
9.8368 1.93472
10.1296 1.94816
10.7205 1.71179
10.8739 1.65044
10.8995 1.64019
9.99566 1.99826
10.9254 1.62983
10.3964 1.84145
10.8169 1.67323
10.2128 1.91487
10.5921 1.76315
10.1943 1.92227
10.7633 1.69467
10.6792 1.72832
10.165 1.93401
10.2182 1.91274
10.1218 1.95127
10.3938 1.84248
10.2529 1.89885
10.059 1.97638
10.5338 1.78646
10.2556 1.89775
10.073 1.9708
10.3628 1.85487
10.758 1.69679
9.62193 1.84877
10.2402 1.90391
10.2396 1.90416
10.7078 1.71687
10.5576 1.77698
9.91544 1.96618
11.3937 1.44253
10.0879 1.96482
11.3216 1.47136
10.4347 1.82611
10.3359 1.86564
10.2816 1.88735
10.3986 1.84058
10.2882 1.88474
10.1661 1.93357
10.0804 1.96786
10.4843 1.80627
10.8742 1.6503
11.0383 1.58468
9.99119 1.99648
10.6143 1.75429
10.6237 1.75052
10.4178 1.83287
10.6476 1.74095
10.2946 1.88216
10.4247 1.83012
10.1847 1.92613
10.6537 1.73854
10.4865 1.80538
10.64 1.74398
10.3366 1.86534
10.4442 1.82232
10.6206 1.75176
10.6796 1.72816
10.8687 1.65253
10.6486 1.74057
11.1464 1.54144
10.4548 1.81809
10.9271 1.62914
10.2734 1.89066
10.0989 1.96042
10.8547 1.65812
10.4486 1.82056
10.3706 1.85176
10.8294 1.66824
10.2691 1.89237
10.1256 1.94975
10.7671 1.69314
9.97209 1.98884
10.4221 1.83115
10.6067 1.7573
9.91694 1.96678
10.5761 1.76956
9.98437 1.99375
11.1335 1.54659
10.9293 1.6283
10.344 1.8624
11.1426 1.54296
10.8806 1.64775
10.5416 1.78335
10.6132 1.7547
10.243 1.9028
10.3709 1.85166
11.4742 1.41032
10.7706 1.69178
10.2045 1.91821
10.5766 1.76938
10.4749 1.81002
10.179 1.92841
10.6088 1.75647
10.3468 1.86127
10.5106 1.79578
10.7603 1.69587
10.6407 1.7437
10.7892 1.68432
11.209 1.5164
10.3906 1.84378
10.6635 1.73459
10.7981 1.68075
